i,j,x,y
22,0,0.5846105239683563,-0.07788473470991467
22,1,0.5858589037849753,-0.24509530905571172
22,2,0.5868923775243736,-0.4344127731811408
22,3,0.5912558396382575,-0.6484619654965148
22,4,0.6001699244578347,-0.891717977334253
22,5,0.6131667371474738,-1.169601057684534
22,6,0.6298369354720965,-1.488047786297665
22,7,0.6501531909847024,-1.8536010614274039
22,8,0.6743972222781598,-2.2735964022277404
22,9,0.7030815077566683,-2.7563435866049475
22,10,0.7369098430172583,-3.3112986419286
22,11,0.7767645419864706,-3.9492272470289325
22,12,0.8237066827518517,-4.682339026752683
22,13,0.8789743589222605,-5.524283451160273
22,14,0.943575686870363,-6.4848469997385045
23,0,0.5,-0.08810250333428597
23,1,0.5131539592496878,-0.2530963583273474
23,2,0.5201620462953249,-0.44105106706197306
23,3,0.5232074935392945,-0.654570712677901
23,4,0.5247401313234757,-0.8977582719212289
23,5,0.5255269918803217,-1.1758119042624373
23,6,0.525586364503126,-1.494584062110259
23,7,0.5248159788778831,-1.8605905061892436
23,8,0.5231552145059519,-2.2811635867332485
23,9,0.520609715907232,-2.76462340340172
23,10,0.5172524609783764,-3.3204469676775106
23,11,0.5132263878214199,-3.959431608812817
23,12,0.5087530005136564,-4.693831075653836
23,13,0.5041502803699908,-5.537356730734395
23,14,0.5000000000000004,-6.5
24,0,0.41538947603164367,-0.09563974410000979
24,1,0.438407922971491,-0.2587031505984746
24,2,0.45032696058710925,-0.4452279536906098
24,3,0.45218285931364643,-0.657829251683689
24,4,0.4467211140072035,-0.9003363507078449
24,5,0.4355965997642862,-1.1777105147817861
24,6,0.4192573076036286,-1.495680193842156
24,7,0.3975724715086147,-1.8606927639653394
24,8,0.3701732011298604,-2.2800332947133515
24,9,0.3365804277623916,-2.761983220078497
24,10,0.2962514437726786,-3.3159858343540147
24,11,0.2486010006465601,-3.9528094508349283
24,12,0.1930196915699423,-4.684685483065132
24,13,0.1289117662830246,-5.5253161212814845
24,14,0.0564243131296393,-6.4848469997385045
