i,j,x,y
34,14,-3.936595430921253,-4.750433767807806
35,0,0.0492746561570479,-0.03532599926420364
35,1,0.0478530460116491,-0.09897789615626203
35,2,0.024201258738356227,-0.1780343619866556
35,3,-0.023368134848587553,-0.27176599261844786
35,4,-0.09735898704500866,-0.38214201644963663
35,5,-0.20146687273709207,-0.5132861759109387
35,6,-0.3409724357961915,-0.6711718708987049
35,7,-0.5230894548813615,-0.8636144423236309
35,8,-0.7573599840296595,-1.1005201810828507
35,9,-1.05616340945893,-1.3943468184204755
35,10,-1.4353800918147213,-1.7607648743220992
35,11,-1.9152419770660487,-2.2195441294448375
35,12,-2.521401005493075,-2.7957223686307677
35,13,-3.286240544859005,-3.5211536208095597
35,14,-4.250433767807807,-4.436595430921251
36,0,0.03978502282918356,-0.03220105189262204
36,1,0.03304720627238255,-0.09012070871054842
36,2,0.00415399135696692,-0.16264324490914936
36,3,-0.04895583591841378,-0.2491377783606666
36,4,-0.12928119738821095,-0.35129909277648474
36,5,-0.24102294927162107,-0.47280466581044545
36,6,-0.3899762388060834,-0.619083428973917
36,7,-0.5839187488064649,-0.797308519535212
36,8,-0.8330542719137888,-1.0166142622582945
36,9,-1.150570966772999,-1.2885101108646126
36,10,-1.5533573649037662,-1.6274845973758802
36,11,-2.062912946406068,-2.051821193819402
36,12,-2.7064885169105355,-2.584678270539463
36,13,-3.5184857336662803,-3.2555233857674986
36,14,-4.542123389578728,-4.1020716381193445
37,0,0.03187699505596327,-0.0291865416662995
37,1,0.02028259913084567,-0.08129111996156999
37,2,-0.013480631125826564,-0.1470085949220397
37,3,-0.07178924377529489,-0.22584684812467137
37,4,-0.1580592122876603,-0.3192571569037352
37,5,-0.2769328726938306,-0.4304828440129946
37,6,-0.43466973002872095,-0.5643990530572583
37,7,-0.6395647644012311,-0.7275101301605243
37,8,-0.9024319018723364,-0.9281379364018331
37,9,-1.23720539660884,-1.1767899416940204
37,10,-1.6617032510477725,-1.4867042406705842
37,11,-2.1985928534174777,-1.8745914941613597
37,12,-2.8765978694477297,-2.3616210445178583
37,13,-3.731979611778462,-2.9747339955935144
37,14,-4.810304304567873,-3.748422093746637
38,0,0.025286971911613023,-0.026283748509346037
38,1,0.009323539508164237,-0.07249775898326748
38,2,-0.02886977912496624,-0.13118420202450212
38,3,-0.09195760251675113,-0.20200269693769277
38,4,-0.18370737326270484,-0.28618100035441857
38,5,-0.3091406732640724,-0.3865406150221409
38,6,-0.4749280179923987,-0.5073981534635936
38,7,-0.6898305715579193,-0.6545680294532427
38,8,-0.9652160905396306,-0.8355245589240002
38,9,-1.3156973896451147,-1.0597251056743675
38,10,-1.7599379127538648,-1.33909511641082
38,11,-2.321667120928824,-1.688693349868568
38,12,-3.03094796797634,-2.1275996050596895
38,13,-3.9257332595980485,-2.6800998604885544
38,14,-5.0537261295521745,-3.3772956752303203
39,0,0.01979528595798782,-0.023485660389140666
39,1,-0.000030266103304179333,-0.0637324047798493
39,2,-0.04216210609373559,-0.11520520448818376
39,3,-0.10954773746554299,-0.17769676876968274
39,4,-0.20624909508159406,-0.25222042029864866
39,5,-0.3376071256000616,-0.34118782483794396
39,6,-0.5106486579924174,-0.4483560856756591
39,7,-0.7345469201451141,-0.5788335176741443
39,8,-1.0211635095890854,-0.7392171235221127
39,9,-1.3857181158071443,-0.9378717676995597
